Area,Maximum sustained wind (in knots),Year,Month,Day,Path_ID,Order of points,Latitude,Longitude,Name,Hours,Minutes
Atlantic,50,1956,7,26,1956-2,3,21.2,-94.4,Anna,12,0
Atlantic,65,1956,7,26,1956-2,4,21.4,-95.6,Anna,18,0
Atlantic,75,1956,7,26,1956-2,5,21.6,-96.9,Anna,0,0
Atlantic,75,1956,7,26,1956-2,6,21.7,-97.5,Anna,6,0
Atlantic,60,1956,7,27,1956-2,7,21.8,-98.1,Anna,12,0
Atlantic,35,1956,7,27,1956-2,8,22,-98.9,Anna,18,0
Atlantic,25,1956,7,27,1956-2,9,22.1,-99.5,Anna,0,0
Atlantic,50,1956,8,9,1956-3,1,13.5,-47.2,Betsy,6,0
Atlantic,55,1956,8,9,1956-3,2,13.7,-48.8,Betsy,12,0
Atlantic,60,1956,8,9,1956-3,3,13.9,-50.2,Betsy,18,0
Atlantic,65,1956,8,10,1956-3,4,14,-51.6,Betsy,0,0
Atlantic,70,1956,8,10,1956-3,5,14.1,-53,Betsy,6,0
Atlantic,80,1956,8,10,1956-3,6,14.3,-54.5,Betsy,12,0
Atlantic,90,1956,8,10,1956-3,7,14.7,-56,Betsy,18,0
Atlantic,90,1956,8,11,1956-3,8,15,-57.6,Betsy,0,0
Atlantic,90,1956,8,11,1956-3,9,15.2,-59.1,Betsy,6,0
Atlantic,90,1956,8,11,1956-3,10,15.5,-60.4,Betsy,12,0
Atlantic,90,1956,8,11,1956-3,11,16,-61.8,Betsy,18,0
Atlantic,85,1956,8,12,1956-3,12,16.5,-63.2,Betsy,0,0
Atlantic,85,1956,8,12,1956-3,13,17.1,-64.5,Betsy,6,0
Atlantic,85,1956,8,12,1956-3,14,17.9,-65.9,Betsy,12,0
Atlantic,80,1956,8,12,1956-3,15,18.8,-67.3,Betsy,18,0
Atlantic,85,1956,8,13,1956-3,16,19.8,-68.7,Betsy,0,0
Atlantic,95,1956,8,13,1956-3,17,20.9,-70,Betsy,6,0
Atlantic,100,1956,8,13,1956-3,18,22,-71.4,Betsy,12,0
Atlantic,100,1956,8,13,1956-3,19,23,-72.7,Betsy,18,0
Atlantic,100,1956,8,14,1956-3,20,24,-73.9,Betsy,0,0
Atlantic,105,1956,8,14,1956-3,21,24.9,-75,Betsy,6,0
Atlantic,105,1956,8,14,1956-3,22,25.7,-76,Betsy,12,0
Atlantic,100,1956,8,14,1956-3,23,26.5,-76.7,Betsy,18,0
Atlantic,90,1956,8,15,1956-3,24,27.2,-76.9,Betsy,0,0
Atlantic,90,1956,8,15,1956-3,25,27.8,-77,Betsy,6,0
Atlantic,95,1956,8,15,1956-3,26,28.3,-76.7,Betsy,12,0
Atlantic,95,1956,8,15,1956-3,27,28.8,-76.2,Betsy,0,0
Atlantic,90,1956,8,16,1956-3,28,29.3,-75.7,Betsy,6,0
Atlantic,80,1956,8,16,1956-3,29,29.9,-75.2,Betsy,12,0
Atlantic,85,1956,8,16,1956-3,30,30.8,-74.3,Betsy,18,0
Atlantic,95,1956,8,16,1956-3,31,32.2,-73.4,Betsy,0,0
Atlantic,100,1956,8,17,1956-3,32,33.7,-72.4,Betsy,6,0
Atlantic,95,1956,8,17,1956-3,33,35.1,-71.2,Betsy,12,0
Atlantic,85,1956,8,17,1956-3,34,36.6,-69.8,Betsy,18,0
Atlantic,75,1956,8,17,1956-3,35,38,-68.4,Betsy,0,0
Atlantic,70,1956,8,18,1956-3,36,39.5,-66.7,Betsy,6,0
Atlantic,65,1956,8,18,1956-3,37,40.8,-64.7,Betsy,12,0
Atlantic,60,1956,8,18,1956-3,38,41.7,-62.1,Betsy,18,0
Atlantic,55,1956,8,18,1956-3,39,42.4,-58.6,Betsy,0,0
Atlantic,55,1956,8,19,1956-3,40,42.8,-55,Betsy,6,0
Atlantic,55,1956,8,19,1956-3,41,43.1,-51.7,Betsy,12,0
Atlantic,55,1956,8,19,1956-3,42,43.2,-48.6,Betsy,18,0
Atlantic,50,1956,8,19,1956-3,43,43.1,-45.1,Betsy,0,0
Atlantic,45,1956,8,20,1956-3,44,42.9,-41.6,Betsy,6,0
Atlantic,40,1956,8,20,1956-3,45,42.5,-38.5,Betsy,12,0
Atlantic,35,1956,8,20,1956-3,46,42.1,-36.5,Betsy,18,0
Atlantic,30,1956,8,20,1956-3,47,42,-34,Betsy,0,0
Atlantic,25,1956,8,21,1956-3,48,42,-32,Betsy,6,0
Atlantic,25,1956,8,21,1956-3,49,42,-31,Betsy,12,0
Atlantic,25,1956,8,21,1956-3,50,42,-30,Betsy,18,0
Atlantic,30,1956,9,7,1956-4,1,24.8,-75,Carla,0,0
Atlantic,30,1956,9,7,1956-4,2,25.3,-75,Carla,6,0
Atlantic,30,1956,9,7,1956-4,3,26,-74.8,Carla,12,0
Atlantic,30,1956,9,7,1956-4,4,27,-74.4,Carla,18,0
Atlantic,30,1956,9,8,1956-4,5,27.9,-74,Carla,0,0
Atlantic,30,1956,9,8,1956-4,6,28.7,-73.6,Carla,6,0
Atlantic,35,1956,9,8,1956-4,7,29.3,-73.3,Carla,0,0
Atlantic,35,1956,9,8,1956-4,8,30,-73,Carla,6,0
Atlantic,35,1956,9,9,1956-4,9,30.7,-72.5,Carla,12,0
Atlantic,35,1956,9,9,1956-4,10,31.4,-72,Carla,18,0
Atlantic,40,1956,9,9,1956-4,11,32,-70.8,Carla,0,0
Atlantic,50,1956,9,9,1956-4,12,32.5,-69.2,Carla,6,0
Atlantic,50,1956,9,10,1956-4,13,33.2,-67,Carla,12,0
Atlantic,55,1956,9,10,1956-4,14,34.3,-64.2,Carla,18,0
Atlantic,60,1956,9,10,1956-4,15,35.6,-61.2,Carla,0,0
Atlantic,60,1956,9,10,1956-4,16,37.7,-58.7,Carla,6,0
Atlantic,60,1956,9,11,1956-4,17,39.7,-56.1,Carla,12,0
Atlantic,60,1956,9,11,1956-4,18,41.8,-53,Carla,18,0
Atlantic,55,1956,9,11,1956-4,19,45.5,-50,Carla,0,0
Atlantic,50,1956,9,11,1956-4,20,50,-45,Carla,18,0
Atlantic,50,1956,9,12,1956-4,21,53,-41,Carla,0,0
Atlantic,50,1956,9,12,1956-4,22,53.5,-38,Carla,6,0
Atlantic,50,1956,9,12,1956-4,23,54.5,-34,Carla,12,0
Atlantic,50,1956,9,12,1956-4,24,56.1,-30,Carla,18,0
Atlantic,55,1956,9,13,1956-4,25,57.8,-26.5,Carla,0,0
Atlantic,60,1956,9,13,1956-4,26,59,-23,Carla,6,0
Atlantic,60,1956,9,13,1956-4,27,59.5,-19,Carla,12,0
Atlantic,60,1956,9,13,1956-4,28,60.5,-14.5,Carla,18,0
Atlantic,55,1956,9,14,1956-4,29,62,-9.5,Carla,0,0
Atlantic,55,1956,9,14,1956-4,30,64,-4,Carla,6,0
Atlantic,55,1956,9,14,1956-4,31,66,1.5,Carla,18,0
Atlantic,50,1956,9,14,1956-4,32,67.5,7,Carla,0,0
Atlantic,50,1956,9,15,1956-4,33,68.5,10,Carla,6,0
Atlantic,50,1956,9,15,1956-4,34,69.3,13,Carla,12,0
Atlantic,50,1956,9,15,1956-4,35,70.2,14.7,Carla,18,0
Atlantic,45,1956,9,15,1956-4,36,71,15.7,Carla,0,0
Atlantic,40,1956,9,16,1956-4,37,72,16,Carla,6,0
Atlantic,35,1956,9,16,1956-4,38,73,16,Carla,12,0
Atlantic,30,1956,9,10,1956-5,1,20.5,-91.1,Dora,18,0
Atlantic,35,1956,9,10,1956-5,2,20.8,-92.1,Dora,0,0
Atlantic,35,1956,9,10,1956-5,3,21.1,-93,Dora,6,0
Atlantic,40,1956,9,11,1956-5,4,21.3,-93.8,Dora,12,0
Atlantic,40,1956,9,11,1956-5,5,21.5,-94.4,Dora,18,0
Atlantic,45,1956,9,11,1956-5,6,21.7,-95,Dora,0,0
Atlantic,45,1956,9,11,1956-5,7,21.7,-95.5,Dora,6,0
Atlantic,45,1956,9,12,1956-5,8,21.5,-95.9,Dora,10,0
Atlantic,50,1956,9,12,1956-5,9,21.3,-96.3,Dora,12,0
Atlantic,50,1956,9,12,1956-5,10,21.1,-96.8,Dora,18,0
Atlantic,50,1956,9,12,1956-5,11,20.9,-97.3,Dora,0,0
Atlantic,25,1956,9,13,1956-5,12,20.7,-97.8,Dora,6,0
Atlantic,25,1956,9,11,1956-6,1,23.5,-75.7,Ethel,12,0
Atlantic,30,1956,9,12,1956-6,2,24,-75.5,Ethel,18,0
Atlantic,35,1956,9,12,1956-6,3,24.8,-74.9,Ethel,0,0
Atlantic,40,1956,9,12,1956-6,4,25.7,-74.1,Ethel,6,0
Atlantic,50,1956,9,12,1956-6,5,26.6,-73.2,Ethel,12,0
Atlantic,50,1956,9,13,1956-6,6,27.3,-72.7,Ethel,18,0
Atlantic,45,1956,9,13,1956-6,7,27.8,-72.3,Ethel,0,0
Atlantic,35,1956,9,13,1956-6,8,28.2,-72,Ethel,6,0
Atlantic,35,1956,9,13,1956-6,9,28.6,-71.8,Ethel,12,0
Atlantic,30,1956,9,14,1956-6,10,29,-71.7,Ethel,18,0
Atlantic,25,1956,9,14,1956-6,11,29.4,-71.7,Ethel,0,0
Atlantic,25,1956,9,20,1956-7,1,18,-86.5,Flossy,6,0
Atlantic,25,1956,9,21,1956-7,2,18.1,-87,Flossy,12,0
Atlantic,25,1956,9,21,1956-7,3,18.3,-87.7,Flossy,18,0
Atlantic,25,1956,9,21,1956-7,4,18.5,-88.4,Flossy,0,0
Atlantic,25,1956,9,21,1956-7,5,18.9,-89.1,Flossy,6,0
Atlantic,25,1956,9,22,1956-7,6,19.5,-89.7,Flossy,12,0
Atlantic,30,1956,9,22,1956-7,7,20.4,-90.1,Flossy,18,0
Atlantic,35,1956,9,22,1956-7,8,21.5,-90.4,Flossy,0,0
Atlantic,40,1956,9,22,1956-7,9,22.6,-90.7,Flossy,6,0
Atlantic,50,1956,9,23,1956-7,10,23.8,-90.9,Flossy,12,0
Atlantic,55,1956,9,23,1956-7,11,25,-91.1,Flossy,18,0
Atlantic,60,1956,9,23,1956-7,12,26.2,-91.3,Flossy,0,0
Atlantic,70,1956,9,23,1956-7,13,27.1,-91.3,Flossy,6,0
Atlantic,75,1956,9,24,1956-7,14,28,-90.9,Flossy,12,0
Atlantic,75,1956,9,24,1956-7,15,28.7,-90.1,Flossy,18,0
Atlantic,75,1956,9,24,1956-7,16,29.1,-89.4,Flossy,0,0
Atlantic,75,1956,9,24,1956-7,17,29.4,-88.9,Flossy,6,0
Atlantic,80,1956,9,24,1956-7,18,29.9,-87.6,Flossy,12,0
Atlantic,80,1956,9,25,1956-7,19,30.4,-86.4,Flossy,18,0
Atlantic,50,1956,9,25,1956-7,20,30.8,-85.4,Flossy,0,0
Atlantic,40,1956,9,25,1956-7,21,31.2,-84.4,Flossy,6,0
Atlantic,35,1956,9,25,1956-7,22,31.9,-83.2,Flossy,0,0
Atlantic,40,1956,9,26,1956-7,23,32.6,-81.8,Flossy,6,0
Atlantic,45,1956,9,26,1956-7,24,33.4,-80.3,Flossy,12,0
Atlantic,45,1956,9,26,1956-7,25,34.1,-79.1,Flossy,18,0
Atlantic,45,1956,9,26,1956-7,26,34.5,-78.4,Flossy,0,0
Atlantic,50,1956,9,27,1956-7,27,34.8,-78,Flossy,6,0
Atlantic,50,1956,9,27,1956-7,28,35,-77.6,Flossy,12,0
Atlantic,50,1956,9,27,1956-7,29,35.3,-77.2,Flossy,18,0
Atlantic,50,1956,9,27,1956-7,30,35.6,-76.6,Flossy,0,0
Atlantic,50,1956,9,28,1956-7,31,36.3,-75.7,Flossy,6,0
Atlantic,50,1956,9,28,1956-7,32,37.4,-74.5,Flossy,12,0
Atlantic,45,1956,9,28,1956-7,33,38.5,-73,Flossy,18,0
Atlantic,40,1956,9,28,1956-7,34,39.5,-71.5,Flossy,0,0
Atlantic,35,1956,9,29,1956-7,35,40.1,-69.5,Flossy,6,0
Atlantic,30,1956,9,29,1956-7,36,40.3,-67.5,Flossy,12,0
Atlantic,30,1956,9,29,1956-7,37,40.5,-64,Flossy,18,0
Atlantic,30,1956,9,29,1956-7,38,40.3,-61,Flossy,0,0
Atlantic,30,1956,9,30,1956-7,39,39.8,-59.5,Flossy,6,0
Atlantic,30,1956,9,30,1956-7,40,38.5,-58.5,Flossy,12,0
Atlantic,30,1956,9,30,1956-7,41,37.5,-57.5,Flossy,18,0
Atlantic,30,1956,9,30,1956-7,42,36.7,-56,Flossy,0,0
Atlantic,30,1956,10,1,1956-7,43,36,-55.5,Flossy,6,0
Atlantic,35,1956,10,1,1956-7,44,36,-55.8,Flossy,12,0
Atlantic,35,1956,10,1,1956-7,45,37,-56,Flossy,18,0
Atlantic,40,1956,10,1,1956-7,46,38.5,-56,Flossy,0,0
Atlantic,45,1956,10,2,1956-7,47,40,-56.2,Flossy,6,0
Atlantic,50,1956,10,2,1956-7,48,41.5,-56.5,Flossy,12,0
Atlantic,50,1956,10,2,1956-7,49,43,-56.5,Flossy,18,0
Atlantic,45,1956,10,2,1956-7,50,44.5,-56.5,Flossy,0,0
Atlantic,40,1956,10,3,1956-7,51,46,-56.5,Flossy,6,0
Atlantic,40,1956,10,3,1956-7,52,47.5,-56.5,Flossy,6,0
Atlantic,25,1956,10,31,1956-8,1,20,-74.7,Greta,12,0
Atlantic,25,1956,10,31,1956-8,2,20.4,-74.8,Greta,18,0
Atlantic,25,1956,10,31,1956-8,3,20.8,-75,Greta,0,0
Atlantic,30,1956,10,31,1956-8,4,21.9,-75.3,Greta,6,0
Atlantic,30,1956,11,1,1956-8,5,23,-75,Greta,12,0
Atlantic,35,1956,11,1,1956-8,6,24.2,-74.2,Greta,18,0
Atlantic,45,1956,11,1,1956-8,7,25.7,-73,Greta,0,0
Atlantic,50,1956,11,1,1956-8,8,27.2,-72.2,Greta,6,0
Atlantic,50,1956,11,2,1956-8,9,28.5,-72.3,Greta,12,0
Atlantic,50,1956,11,2,1956-8,10,28.4,-72.8,Greta,18,0
Atlantic,50,1956,11,2,1956-8,11,27.8,-72.7,Greta,0,0
Atlantic,55,1956,11,2,1956-8,12,27.3,-72.5,Greta,6,0
Atlantic,55,1956,11,3,1956-8,13,27,-72.3,Greta,12,0
Atlantic,60,1956,11,3,1956-8,14,26.5,-72.2,Greta,6,0
Atlantic,60,1956,11,3,1956-8,15,25.7,-72.1,Greta,12,0
Atlantic,60,1956,11,3,1956-8,16,24.6,-71.6,Greta,18,0
Atlantic,65,1956,11,4,1956-8,17,23.8,-70.7,Greta,0,0
Atlantic,70,1956,11,4,1956-8,18,23.1,-69.6,Greta,6,0
Atlantic,80,1956,11,4,1956-8,19,22.6,-68.4,Greta,12,0
Atlantic,85,1956,11,4,1956-8,20,22.2,-67.1,Greta,18,0
Atlantic,85,1956,11,5,1956-8,21,22.2,-65.7,Greta,0,0
Atlantic,85,1956,11,5,1956-8,22,23.5,-63.9,Greta,6,0
Atlantic,85,1956,11,5,1956-8,23,25.3,-61.7,Greta,12,0
Atlantic,85,1956,11,5,1956-8,24,27.1,-59.5,Greta,18,0
Atlantic,85,1956,11,6,1956-8,25,28.2,-57.5,Greta,0,0
Atlantic,85,1956,11,6,1956-8,26,29.3,-55.8,Greta,12,0
Atlantic,85,1956,11,6,1956-8,27,30.4,-53,Greta,18,0
Atlantic,75,1956,11,6,1956-8,28,31.4,-50.2,Greta,0,0
Atlantic,65,1956,11,7,1956-8,29,32.5,-47,Greta,6,0
Atlantic,55,1956,11,7,1956-8,30,33.7,-42,Greta,12,0
Atlantic,35,1956,6,7,1956-9,1,34,-75.1,Unnamed,18,0
Atlantic,35,1956,6,7,1956-9,2,33.7,-75.6,Unnamed,21,0
Atlantic,35,1956,6,7,1956-9,3,33.3,-76,Unnamed,0,0
Atlantic,35,1956,6,8,1956-9,4,32.6,-76.2,Unnamed,6,0
Atlantic,40,1956,6,8,1956-9,5,31.6,-76.3,Unnamed,12,0
Atlantic,40,1956,6,8,1956-9,6,31.2,-76.2,Unnamed,18,0
Atlantic,40,1956,6,8,1956-9,7,31.4,-75.8,Unnamed,0,0
Atlantic,35,1956,6,9,1956-9,8,31.6,-74.9,Unnamed,6,0
Atlantic,35,1956,6,9,1956-9,9,31.8,-73.7,Unnamed,12,0
Atlantic,30,1956,6,9,1956-9,10,32.7,-72.6,Unnamed,18,0
Atlantic,30,1956,6,9,1956-9,11,33.8,-71.5,Unnamed,0,0
Atlantic,30,1956,6,10,1956-9,12,34.8,-70,Unnamed,6,0
Atlantic,30,1956,6,10,1956-9,13,35.8,-68.2,Unnamed,12,0
Atlantic,30,1956,6,10,1956-9,14,37,-66.4,Unnamed,18,0
Atlantic,40,1956,10,9,1956-10,1,15.3,-46,Unnamed,0,0
Atlantic,40,1956,10,9,1956-10,2,15.3,-46.8,Unnamed,0,0
Atlantic,40,1956,10,9,1956-10,3,15.3,-47.6,Unnamed,6,0
Atlantic,40,1956,10,10,1956-10,4,15.5,-48.4,Unnamed,12,0
Atlantic,35,1956,10,10,1956-10,5,16,-49.2,Unnamed,18,0
Atlantic,30,1956,10,10,1956-10,6,17,-49.5,Unnamed,0,0
Atlantic,30,1956,10,10,1956-10,7,17.8,-49.5,Unnamed,6,0
Atlantic,30,1956,10,11,1956-10,8,18.4,-49.2,Unnamed,12,0
Atlantic,30,1956,10,11,1956-10,9,18.7,-48.9,Unnamed,18,0
Atlantic,30,1956,10,11,1956-10,10,19,-48.5,Unnamed,0,0
Atlantic,30,1956,10,11,1956-10,11,19.3,-47.8,Unnamed,6,0
Atlantic,30,1956,10,12,1956-10,12,19.7,-46.5,Unnamed,12,0
Atlantic,35,1956,10,14,1956-11,1,22.6,-79.8,Unnamed,6,0
Atlantic,45,1956,10,14,1956-11,2,22.9,-80,Unnamed,12,0
Atlantic,50,1956,10,15,1956-11,3,23.2,-80.1,Unnamed,18,0
Atlantic,50,1956,10,15,1956-11,4,23.7,-80.2,Unnamed,0,0
Atlantic,50,1956,10,15,1956-11,5,24.2,-80.3,Unnamed,0,30
Atlantic,50,1956,10,15,1956-11,6,24.8,-80.5,Unnamed,6,0
Atlantic,50,1956,10,15,1956-11,7,25.2,-80.6,Unnamed,12,0
Atlantic,55,1956,10,16,1956-11,8,25.6,-80.6,Unnamed,18,0
Atlantic,55,1956,10,16,1956-11,9,26.9,-80.7,Unnamed,0,0
Atlantic,50,1956,10,16,1956-11,10,28.2,-80.7,Unnamed,6,0
Atlantic,50,1956,10,16,1956-11,11,29.2,-80.6,Unnamed,12,0
Atlantic,50,1956,10,17,1956-11,12,30.1,-80.3,Unnamed,18,0
Atlantic,50,1956,10,17,1956-11,13,31.1,-79.8,Unnamed,0,0
Atlantic,50,1956,10,17,1956-11,14,32.3,-78.9,Unnamed,6,0
Atlantic,50,1956,10,17,1956-11,15,33.7,-77.9,Unnamed,12,0
Atlantic,45,1956,10,18,1956-11,16,35.2,-77,Unnamed,18,0
Atlantic,45,1956,10,18,1956-11,17,36.4,-75.9,Unnamed,0,0
Atlantic,45,1956,10,18,1956-11,18,37.5,-74.5,Unnamed,6,0
Atlantic,45,1956,10,18,1956-11,19,38.5,-72,Unnamed,12,0
Atlantic,45,1956,10,19,1956-11,20,39.2,-68,Unnamed,18,0
Atlantic,25,1956,11,19,1956-12,1,25,-47,Unnamed,0,0
Atlantic,30,1956,11,19,1956-12,2,25,-47.3,Unnamed,6,0
Atlantic,35,1956,11,19,1956-12,3,25,-47.8,Unnamed,12,0
Atlantic,40,1956,11,19,1956-12,4,25.1,-48.3,Unnamed,18,0
Atlantic,40,1956,11,20,1956-12,5,25.3,-48.7,Unnamed,0,0
Atlantic,40,1956,11,20,1956-12,6,25.5,-49.1,Unnamed,6,0
Atlantic,40,1956,11,20,1956-12,7,25.6,-49,Unnamed,12,0
Atlantic,40,1956,11,20,1956-12,8,25.3,-48.7,Unnamed,18,0
Atlantic,35,1956,11,21,1956-12,9,25,-49,Unnamed,0,0
Atlantic,35,1956,11,21,1956-12,10,25.1,-49.7,Unnamed,6,0
Atlantic,30,1956,11,21,1956-12,11,25.5,-50.5,Unnamed,12,0
Atlantic,35,1957,6,8,1957-1,1,25,-89.2,Unnamed,18,0
Atlantic,40,1957,6,8,1957-1,2,26.5,-87.8,Unnamed,12,0
Atlantic,45,1957,6,8,1957-1,3,28.2,-86.2,Unnamed,18,0
Atlantic,45,1957,6,9,1957-1,4,30,-84.3,Unnamed,0,0
Atlantic,45,1957,6,9,1957-1,5,30.1,-84.2,Unnamed,6,0
Atlantic,35,1957,6,9,1957-1,6,31.6,-82.3,Unnamed,12,0
Atlantic,35,1957,6,9,1957-1,7,32.1,-80.2,Unnamed,18,0
Atlantic,45,1957,6,9,1957-1,8,32.3,-78.2,Unnamed,0,0
Atlantic,55,1957,6,10,1957-1,9,32.4,-76.1,Unnamed,6,0
Atlantic,65,1957,6,10,1957-1,10,32.6,-74.2,Unnamed,12,0
Atlantic,65,1957,6,10,1957-1,11,32.8,-72.6,Unnamed,18,0
Atlantic,65,1957,6,10,1957-1,12,32.4,-71.6,Unnamed,0,0
Atlantic,60,1957,6,11,1957-1,13,31.9,-70.7,Unnamed,6,0
Atlantic,55,1957,6,11,1957-1,14,31.4,-69.9,Unnamed,12,0
Atlantic,50,1957,6,11,1957-1,15,30.8,-69.2,Unnamed,13,30
Atlantic,50,1957,6,11,1957-1,16,30.9,-68.5,Unnamed,18,0
Atlantic,45,1957,6,12,1957-1,17,31,-68,Unnamed,0,0
Atlantic,40,1957,6,12,1957-1,18,31.1,-67.5,Unnamed,6,0
Atlantic,40,1957,6,12,1957-1,19,31.4,-67.2,Unnamed,12,0
Atlantic,40,1957,6,12,1957-1,20,31.8,-66.7,Unnamed,18,0
Atlantic,40,1957,6,13,1957-1,21,32.2,-66.1,Unnamed,0,0
Atlantic,40,1957,6,13,1957-1,22,32.2,-65.3,Unnamed,0,0
Atlantic,40,1957,6,13,1957-1,23,32.3,-63.9,Unnamed,6,0
Atlantic,40,1957,6,13,1957-1,24,32.7,-62.4,Unnamed,12,0
Atlantic,40,1957,6,14,1957-1,25,33.2,-61.1,Unnamed,18,0
Atlantic,40,1957,6,14,1957-1,26,33.7,-59.8,Unnamed,0,0
Atlantic,40,1957,6,14,1957-1,27,34.1,-58.8,Unnamed,6,0
Atlantic,40,1957,6,14,1957-1,28,34.5,-58.2,Unnamed,12,0
Atlantic,35,1957,6,15,1957-1,29,34.5,-58,Unnamed,18,0
Atlantic,35,1957,6,15,1957-1,30,34,-58.5,Unnamed,0,0
Atlantic,30,1957,6,15,1957-1,31,33.5,-59.5,Unnamed,6,0
Atlantic,25,1957,6,15,1957-1,32,33,-60.5,Unnamed,12,0
Atlantic,30,1957,6,24,1957-2,1,21,-93,Audrey,18,0
Atlantic,35,1957,6,24,1957-2,2,21.2,-93.1,Audrey,0,0
Atlantic,40,1957,6,25,1957-2,3,21.4,-93.2,Audrey,6,0
Atlantic,45,1957,6,25,1957-2,4,21.6,-93.3,Audrey,6,0
Atlantic,55,1957,6,25,1957-2,5,22,-93.4,Audrey,12,0
Atlantic,65,1957,6,25,1957-2,6,22.6,-93.5,Audrey,18,0
Atlantic,75,1957,6,26,1957-2,7,23.1,-93.5,Audrey,0,0
Atlantic,80,1957,6,26,1957-2,8,23.9,-93.6,Audrey,6,0
Atlantic,80,1957,6,26,1957-2,9,24.8,-93.7,Audrey,12,0
Atlantic,80,1957,6,26,1957-2,10,25.6,-93.8,Audrey,18,0
Atlantic,90,1957,6,27,1957-2,11,26.6,-93.7,Audrey,0,0
Atlantic,100,1957,6,27,1957-2,12,28,-93.8,Audrey,6,0
Atlantic,110,1957,6,27,1957-2,13,29.3,-93.8,Audrey,12,0
Atlantic,110,1957,6,27,1957-2,14,29.8,-93.7,Audrey,18,0
Atlantic,80,1957,6,27,1957-2,15,30.6,-93.5,Audrey,0,0
Atlantic,55,1957,6,28,1957-2,16,32,-92.8,Audrey,6,0
Atlantic,40,1957,6,28,1957-2,17,33.3,-91.2,Audrey,12,0
Atlantic,35,1957,6,28,1957-2,18,34.7,-89,Audrey,18,0
Atlantic,35,1957,6,28,1957-2,19,36.5,-86.1,Audrey,0,0
Atlantic,40,1957,6,29,1957-2,20,39.4,-80.9,Audrey,6,0
Atlantic,25,1957,8,8,1957-3,1,27,-87.4,Bertha,12,0
Atlantic,30,1957,8,8,1957-3,2,27,-88,Bertha,18,0
Atlantic,35,1957,8,8,1957-3,3,27,-88.6,Bertha,0,0
Atlantic,45,1957,8,8,1957-3,4,27.2,-89.2,Bertha,6,0
Atlantic,55,1957,8,9,1957-3,5,27.5,-89.9,Bertha,12,0
Atlantic,50,1957,8,9,1957-3,6,27.8,-90.6,Bertha,18,0
Atlantic,45,1957,8,9,1957-3,7,28.3,-91.3,Bertha,0,0
Atlantic,50,1957,8,9,1957-3,8,29,-92.2,Bertha,6,0
Atlantic,55,1957,8,10,1957-3,9,29.5,-93.1,Bertha,12,0
Atlantic,55,1957,8,10,1957-3,10,29.7,-93.9,Bertha,18,0
